name,name_original,category,calories_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,saturated_fat_g_per_100g,sodium_mg_per_100g,source_name,source_id,license
"Andrea's, Gluten free blando cena rollo","Andrea's, Gluten Free Soft Dinner Roll",Panes y panadería,257,5.7,40.2,8.2,2.9,3,,544.0,usda_sr_legacy_via_tempolife,11530,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Con chispas de chocolate ice box","Archway Home Style Cookies, Chocolate Chip Ice Box",Panes y panadería,497,4.3,65,24.4,2,34.1,8.08,270.0,usda_sr_legacy_via_tempolife,18487,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Coco macaroon","Archway Home Style Cookies, Coconut Macaroon",Panes y panadería,460,3,61.2,22.6,5.1,45.2,20.1,200.0,usda_sr_legacy_via_tempolife,16752,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Date relleno avena cocida","Archway Home Style Cookies, Date Filled Oatmeal",Panes y panadería,400,4.7,68.2,12.1,2.1,34.3,2.76,331.2,usda_sr_legacy_via_tempolife,16753,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Dutch cacao","Archway Home Style Cookies, Dutch Cocoa",Panes y panadería,431,4.5,69.4,15,2.6,35.4,3.62,384.0,usda_sr_legacy_via_tempolife,16754,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Frosty limón","Archway Home Style Cookies, Frosty Lemon",Panes y panadería,430,4.4,64.8,17.1,0.7,33.4,5.83,449.2,usda_sr_legacy_via_tempolife,16755,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Iced molasses","Archway Home Style Cookies, Iced Molasses",Panes y panadería,420,3.5,69.1,14.4,1,38.4,4.16,605.2,usda_sr_legacy_via_tempolife,16756,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Iced avena cocida","Archway Home Style Cookies, Iced Oatmeal",Panes y panadería,435,4.9,66.8,16.5,2,37.2,4.61,377.2,usda_sr_legacy_via_tempolife,18488,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Molasses","Archway Home Style Cookies, Molasses",Panes y panadería,403,4.3,69.4,12.1,1.2,36.4,2.81,577.2,usda_sr_legacy_via_tempolife,18489,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Avena cocida","Archway Home Style Cookies, Oatmeal",Panes y panadería,421,5.5,68.2,14.1,2.9,34.5,3.2,394.0,usda_sr_legacy_via_tempolife,18490,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Avena cocida pasa de uva","Archway Home Style Cookies, Oatmeal Raisin",Panes y panadería,406,5.2,69.3,12.1,2.7,39.6,2.75,339.2,usda_sr_legacy_via_tempolife,18491,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Tradicional molasses","Archway Home Style Cookies, Old Fashioned Molasses",Panes y panadería,406,4.3,70.6,11.8,1.1,36.1,2.77,561.2,usda_sr_legacy_via_tempolife,16757,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Tradicional windmill galletas dulces","Archway Home Style Cookies, Old Fashioned Windmill Cookies",Panes y panadería,468,5.2,72.2,17.6,1.8,32.6,3.75,471.2,usda_sr_legacy_via_tempolife,16758,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Mantequilla de maní","Archway Home Style Cookies, Peanut Butter",Panes y panadería,480,9,58.5,24.3,2.8,32.6,5.39,404.0,usda_sr_legacy_via_tempolife,16759,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Frambuesa relleno","Archway Home Style Cookies, Raspberry Filled",Panes y panadería,400,4.4,65.9,13.3,2.2,31.8,5.16,334.0,usda_sr_legacy_via_tempolife,16760,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Grasa reducida ginger snaps","Archway Home Style Cookies, Reduced Fat Ginger Snaps",Panes y panadería,424,4.7,76.2,11.1,1.1,36.3,2.6,406.0,usda_sr_legacy_via_tempolife,18493,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Frutilla relleno","Archway Home Style Cookies, Strawberry Filled",Panes y panadería,400,4.4,65.9,13.3,2.2,31.8,5.16,377.2,usda_sr_legacy_via_tempolife,18492,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Archway casero estilo galletas dulces, Sin azúcar avena cocida","Archway Home Style Cookies, Sugar Free Oatmeal",Panes y panadería,442,5.5,67.2,20.9,1.9,1.3,4.9,308.0,usda_sr_legacy_via_tempolife,18486,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Artificial arándano muffin mezcla, Seco","Artificial Blueberry Muffin Mix, dry",Panes y panadería,407,4.7,77.5,8.7,0,,1.87,760.0,usda_sr_legacy_via_tempolife,18494,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Bagel,Bagel,Panes y panadería,257,10,49.5,1.5,2.5,0,,,tempolife_curated,1940,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Canela-pasa de uva","Bagels, cinnamon-raisin",Panes y panadería,274,9.8,55.2,1.7,2.3,6,0.27,407.2,usda_sr_legacy_via_tempolife,16179,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Canela-pasa de uva, Tostado","Bagels, cinnamon-raisin, toasted",Panes y panadería,294,10.6,59.3,1.8,2.5,6.4,0.3,370.0,usda_sr_legacy_via_tempolife,16180,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Huevo","Bagels, egg",Panes y panadería,278,10.6,53,2.1,2.3,,0.42,505.2,usda_sr_legacy_via_tempolife,18317,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Multigrain","Bagels, multigrain",Panes y panadería,241,9.9,47.5,1.2,6.2,8.7,0,359.2,usda_sr_legacy_via_tempolife,15450,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Avena salvado","Bagels, oat bran",Panes y panadería,255,10.7,53.3,1.2,3.6,1.6,0.19,590.0,usda_sr_legacy_via_tempolife,16181,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Simple, Con calcio propionate","Bagels, plain, with calcium propionate",Panes y panadería,264,10.6,52.4,1.3,1.6,8.4,0.36,422.0,usda_sr_legacy_via_tempolife,18315,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Simple, Con calcio propionate (2)","Bagels, plain, with calcium propionate",Panes y panadería,275,10.5,53.4,1.6,2.3,,0.22,534.0,usda_sr_legacy_via_tempolife,18466,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Simple, Con calcio propionate, Tostado","Bagels, plain, with calcium propionate, toasted",Panes y panadería,287,11.1,57.4,1.4,1.8,9.1,0.23,457.2,usda_sr_legacy_via_tempolife,18316,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Simple, Sin calcio propionate","Bagels, plain, without calcium propionate",Panes y panadería,275,10.5,53.4,1.6,2.3,,0.22,534.0,usda_sr_legacy_via_tempolife,18467,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Simple, Sin calcio propionate (2)","Bagels, plain, without calcium propionate",Panes y panadería,275,10.5,53.4,1.6,2.3,,0.22,534.0,usda_sr_legacy_via_tempolife,18465,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Trigo","Bagels, wheat",Panes y panadería,250,10.2,48.9,1.5,4.1,6.1,0,439.2,usda_sr_legacy_via_tempolife,11473,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bagels, Grano entero white","Bagels, whole grain white",Panes y panadería,255,9.3,54.5,0,4.7,9.3,0,372.0,usda_sr_legacy_via_tempolife,17514,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Baguette,Baguette,Panes y panadería,277,9,55.5,1.5,2,0,,,tempolife_curated,1928,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Mezclado grano, Refrigerado masa","Biscuits, mixed grain, refrigerated dough",Panes y panadería,263,6.1,47.4,5.6,0,,1.37,670.0,usda_sr_legacy_via_tempolife,16186,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche","Biscuits, plain or buttermilk",Panes y panadería,353,7,44.6,16.3,1.5,2.2,4.32,580.0,usda_sr_legacy_via_tempolife,16185,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche, Seco mezcla","Biscuits, plain or buttermilk, dry mix",Panes y panadería,428,8,63.4,15.4,2.1,11.7,3.97,1276.0,usda_sr_legacy_via_tempolife,18318,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche, Seco mezcla, Preparado","Biscuits, plain or buttermilk, dry mix, prepared",Panes y panadería,335,7.3,48.4,12.1,1.8,,2.79,955.2,usda_sr_legacy_via_tempolife,18319,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche, Congelado, Horneado","Biscuits, plain or buttermilk, frozen, baked",Panes y panadería,338,6.2,53.9,11,1.3,3.5,1.68,942.0,usda_sr_legacy_via_tempolife,16182,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche, Refrigerado masa, Higher grasa","Biscuits, plain or buttermilk, refrigerated dough, higher fat",Panes y panadería,307,6.7,46.3,10.6,0.7,7.4,2.81,977.2,usda_sr_legacy_via_tempolife,16183,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche, Refrigerado masa, Higher grasa, Horneado","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked",Panes y panadería,324,6.8,49.1,11.2,2.8,8.2,5.51,1002.0,usda_sr_legacy_via_tempolife,16184,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche, Refrigerado masa, Lower grasa","Biscuits, plain or buttermilk, refrigerated dough, lower fat",Panes y panadería,270,6.7,43.7,7.8,2,7.2,3.14,828.0,usda_sr_legacy_via_tempolife,18320,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Bizcochos, Simple o suero de leche, Refrigerado masa, Lower grasa, Horneado","Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked",Panes y panadería,319,7.8,51.6,9.1,2.3,8.1,3.65,962.0,usda_sr_legacy_via_tempolife,18321,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Arándano muffin,Blueberry muffin,Panes y panadería,361,5.5,55,13.5,1.8,0,,,tempolife_curated,1939,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Banana, Hecho con margarina","Bread, banana, made with margarine",Panes y panadería,326,4.3,54.6,10.5,1.1,,2.24,302.0,usda_sr_legacy_via_tempolife,18322,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Boston brown, Enlatado","Bread, boston brown, canned",Panes y panadería,195,5.2,43.3,1.5,4.7,2.4,0.28,631.2,usda_sr_legacy_via_tempolife,18323,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Chapati o roti, Simple","Bread, chapati or roti, plain",Panes y panadería,297,11.3,46.4,7.5,4.9,2.7,1.95,409.2,usda_sr_legacy_via_tempolife,15442,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Chapati o roti, Trigo integral, Congelado","Bread, chapati or roti, whole wheat, frozen",Panes y panadería,299,7.9,46.1,9.2,9.7,2.9,3.31,298.0,usda_sr_legacy_via_tempolife,17497,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Queso","Bread, cheese",Panes y panadería,408,10.4,44.8,20.8,2.1,2.1,6.25,750.0,usda_sr_legacy_via_tempolife,11825,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Canela","Bread, cinnamon",Panes y panadería,253,7.1,44.4,5.3,3.5,14.1,0,388.0,usda_sr_legacy_via_tempolife,15447,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Cornbread, Seco mezcla","Bread, cornbread, dry mix",Panes y panadería,418,7,69.5,12.2,6.5,,3.09,1111.2,usda_sr_legacy_via_tempolife,16330,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Cornbread, Seco mezcla (2)","Bread, cornbread, dry mix",Panes y panadería,418,7,69.5,12.2,6.5,20.3,3.09,817.2,usda_sr_legacy_via_tempolife,18324,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Cornbread, Seco mezcla, Preparado con 2% leche, 80% margarina","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine",Panes y panadería,330,6.6,54.5,9.6,2.3,16.1,3.73,599.2,usda_sr_legacy_via_tempolife,18325,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Cornbread, Hecho con bajo en grasa (2%) leche","Bread, cornbread, made with low fat (2%) milk",Panes y panadería,266,6.7,43.5,7.1,0,,1.56,658.0,usda_sr_legacy_via_tempolife,18326,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Cracked-trigo","Bread, cracked-wheat",Panes y panadería,260,8.7,49.5,3.9,5.5,,0.92,538.0,usda_sr_legacy_via_tempolife,16187,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Crumbs, Seco, Rallado, Simple","Bread, crumbs, dry, grated, plain",Panes y panadería,395,13.4,72,5.3,4.5,6.2,1.2,732.0,usda_sr_legacy_via_tempolife,18344,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Crumbs, Seco, Rallado, Sazonado","Bread, crumbs, dry, grated, seasoned",Panes y panadería,383,14.1,68.5,5.5,4.9,5.7,1.39,2100.0,usda_sr_legacy_via_tempolife,16321,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Huevo","Bread, egg",Panes y panadería,287,9.5,47.8,6,2.3,1.8,1.59,380.0,usda_sr_legacy_via_tempolife,16188,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Huevo, Tostado","Bread, egg, toasted",Panes y panadería,315,10.5,52.6,6.6,2.5,1.9,1.62,417.2,usda_sr_legacy_via_tempolife,16189,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Francés o vienna","Bread, french or vienna",Panes y panadería,272,10.8,51.9,2.4,2.2,4.6,0.53,602.0,usda_sr_legacy_via_tempolife,16190,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Francés o vienna, Tostado","Bread, french or vienna, toasted",Panes y panadería,319,13,61.9,2.1,3.1,3.6,0.5,720.0,usda_sr_legacy_via_tempolife,18327,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Francés o vienna, Trigo integral","Bread, french or vienna, whole wheat",Panes y panadería,239,8.3,49.1,1,4.2,0,0,375.2,usda_sr_legacy_via_tempolife,17513,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Gluten-free, White, Hecho con papa extract, Arroz almidón","Bread, gluten-free, white, made with potato extract, rice starch",Panes y panadería,320,3.1,52.8,10.7,3.5,8.4,0.34,528.0,usda_sr_legacy_via_tempolife,17521,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Gluten-free, White, Hecho con arroz harina, Maíz almidón","Bread, gluten-free, white, made with rice flour, corn starch",Panes y panadería,248,4.3,45.8,5.2,4.3,3.5,0.98,447.2,usda_sr_legacy_via_tempolife,17522,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Gluten-free, White, Hecho con tapioca almidón y arroz integral harina","Bread, gluten-free, white, made with tapioca starch and brown rice flour",Panes y panadería,298,5.4,51.2,8,5.5,11.3,0.63,515.2,usda_sr_legacy_via_tempolife,17523,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Gluten-free, Grano entero, Hecho con tapioca almidón y arroz integral harina","Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",Panes y panadería,309,7.3,49.1,9.3,4.9,9.8,0.27,510.0,usda_sr_legacy_via_tempolife,17524,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Irish gaseosa","Bread, irish soda",Panes y panadería,290,6.6,56,5,2.6,,1.11,398.0,usda_sr_legacy_via_tempolife,18328,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Italiano","Bread, Italian",Panes y panadería,259,9.5,48.1,2.7,2.1,4.7,0.54,618.0,usda_sr_legacy_via_tempolife,18329,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Multi-grano","Bread, multi-grain",Panes y panadería,265,13.4,43.3,4.2,7.4,6.4,0.87,381.2,usda_sr_legacy_via_tempolife,11894,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Multi-grano, Tostado","Bread, multi-grain, toasted",Panes y panadería,288,14.5,47.1,4.6,8.1,6.9,0.95,414.0,usda_sr_legacy_via_tempolife,18330,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Naan, Simple, Refrigerado","Bread, naan, plain, refrigerated",Panes y panadería,291,9.6,50.4,5.7,2.2,3.6,1.39,465.2,usda_sr_legacy_via_tempolife,15443,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Naan, Trigo integral, Refrigerado","Bread, naan, whole wheat, refrigerated",Panes y panadería,286,10.2,46.2,6.7,4.8,3.4,2.91,467.2,usda_sr_legacy_via_tempolife,17499,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Avena salvado","Bread, oat bran",Panes y panadería,236,10.4,39.8,4.4,4.5,7.7,0.7,353.2,usda_sr_legacy_via_tempolife,16191,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Avena salvado, Tostado","Bread, oat bran, toasted",Panes y panadería,259,11.4,43.7,4.8,4.9,8.5,0.77,387.2,usda_sr_legacy_via_tempolife,16192,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Avena cocida","Bread, oatmeal",Panes y panadería,269,8.4,48.5,4.4,4,8.1,0.7,447.2,usda_sr_legacy_via_tempolife,16193,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Avena cocida, Tostado","Bread, oatmeal, toasted",Panes y panadería,292,9.2,52.7,4.8,4.3,8.8,0.76,486.0,usda_sr_legacy_via_tempolife,16194,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Pan dulce, Sweet yeast pan","Bread, pan dulce, sweet yeast bread",Panes y panadería,367,9.4,56.4,11.6,2.3,12.5,2.18,228.0,usda_sr_legacy_via_tempolife,11816,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Paratha, Trigo integral, Congelado","Bread, paratha, whole wheat, frozen",Panes y panadería,326,6.4,45.4,13.2,9.6,4.2,5.83,452.0,usda_sr_legacy_via_tempolife,17498,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Pita, White","Bread, pita, white",Panes y panadería,275,9.1,55.7,1.2,2.2,,0.17,536.0,usda_sr_legacy_via_tempolife,16331,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Pita, White (2)","Bread, pita, white",Panes y panadería,275,9.1,55.7,1.2,2.2,1.3,0.17,536.0,usda_sr_legacy_via_tempolife,18331,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Pan, Pita, Entero-trigo","Bread, pita, whole-wheat",Panes y panadería,262,9.8,55.9,1.7,6.1,2.9,0.21,421.2,usda_sr_legacy_via_tempolife,18332,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
